0.34758424758911133|2.2987755102040817|50688
0.5963430404663086|4.446621315192743|98048
0.480698823928833|3.5062131519274375|77312
1.4836108684539795|11.27328798185941|248576
0.31984734535217285|2.449705215419501|54016
0.3301835060119629|2.5309750566893423|55808
0.3193490505218506|2.380045351473923|52480
0.5332393646240234|4.028662131519274|88832
1.2216172218322754|8.881632653061224|195840
0.35391664505004883|2.681904761904762|59136
0.46253180503845215|3.657142857142857|80640
1.4933741092681885|11.551927437641723|254720
1.538604736328125|9.914920634920636|218624
0.9143784046173096|6.1184580498866215|134912
0.4920773506164551|3.610702947845805|79616
0.6025629043579102|4.527891156462585|99840
0.2652158737182617|1.9156462585034013|42240
0.645305871963501|4.887800453514739|107776
4.017109155654907|4.760090702947846|104960
3.705897092819214|4.388571428571429|96768
3.3689513206481934|3.9938321995464854|88064
3.2812721729278564|3.889342403628118|85760
2.5027010440826416|2.9373242630385485|64768
0.4606482982635498|3.1230839002267574|68864
0.5633976459503174|3.622312925170068|79872
0.5263442993164062|3.4133333333333336|75264
0.7837507724761963|5.154829931972789|113664
0.6684978008270264|4.922630385487528|108544
0.6303091049194336|4.249251700680272|93696
0.635798454284668|4.284081632653061|94464
0.5172085762023926|3.378503401360544|74496
0.5583934783935547|3.645532879818594|80384
0.6196420192718506|4.098321995464852|90368
0.5755090713500977|3.7268027210884354|82176
0.8298149108886719|5.479909297052155|120832
0.8112404346466064|5.328979591836735|117504
0.5801153182983398|4.539501133786848|100096
0.5771358013153076|4.620770975056689|101888
0.45292067527770996|3.633922902494331|80128
0.5438127517700195|4.133151927437642|91136
0.6132528781890869|4.6439909297052155|102400
0.5444872379302979|4.214421768707483|92928
0.6385021209716797|4.911020408163266|108288
0.48162055015563965|3.680362811791383|81152
0.4206092357635498|3.01859410430839|66560
0.42172932624816895|3.297233560090703|72704
0.6714088916778564|5.131609977324263|113152
0.4931325912475586|3.912562358276644|86272
0.4462625980377197|3.4481632653061225|76032
0.518974781036377|3.645532879818594|80384
0.8103170394897461|5.317369614512471|117248
0.642829179763794|4.284081632653061|94464
0.49677443504333496|3.842902494331066|84736
0.5291616916656494|4.028662131519274|88832
0.5800864696502686|4.504671201814059|99328
0.4601874351501465|3.680362811791383|81152
0.39712023735046387|2.8676643990929707|63232
0.4761464595794678|3.4481632653061225|76032
0.6338999271392822|4.713650793650793|103936
0.5374586582183838|4.179591836734694|92160
0.4299023151397705|3.274013605442177|72192
0.4847447872161865|3.7616326530612243|82944
0.6439924240112305|4.957460317460318|109312
0.5881154537200928|4.388571428571429|96768
0.5327928066253662|3.5874829931972787|79104
0.5653343200683594|4.144761904761904|91392
0.6356828212738037|4.841360544217687|106752
0.49944186210632324|3.8080725623582765|83968
0.48230552673339844|3.8312925170068026|84480
0.5088329315185547|3.959002267573696|87296
0.7182176113128662|5.38702947845805|118784
0.5621824264526367|4.237641723356009|93440
0.5444669723510742|4.272471655328798|94208
0.5819065570831299|4.365351473922902|96256
0.7554948329925537|5.7004988662131515|125696
0.6439557075500488|5.027120181405896|110848
0.7614755630493164|5.073560090702948|111872
0.637761116027832|4.609160997732427|101632
0.5963878631591797|4.6439909297052155|102400
0.5193557739257812|4.051882086167801|89344
0.42202329635620117|3.053424036281179|67328
0.42932939529418945|3.250793650793651|71680
0.661862850189209|4.9458503401360545|109056
0.6519491672515869|4.922630385487528|108544
0.4518246650695801|3.517823129251701|77568
0.5057430267333984|3.81968253968254|84224
0.7068972587585449|5.2477097505668935|115712
0.7174737453460693|5.317369614512471|117248
0.49387359619140625|3.8545124716553287|84992
0.50864577293396|4.028662131519274|88832
0.5792789459228516|4.504671201814059|99328
0.49991440773010254|3.8080725623582765|83968
0.4656820297241211|3.436553287981859|75776
0.5508992671966553|4.005442176870749|88320
0.6558074951171875|4.957460317460318|109312
0.5230903625488281|4.156371882086168|91648
0.5607624053955078|4.214421768707483|92928
0.5121397972106934|4.0751020408163265|89856
0.6486992835998535|5.0967800453514736|112384
0.5604557991027832|4.46984126984127|98560
0.5371048450469971|4.237641723356009|93440
0.5293080806732178|4.2260317460317465|93184
0.6526691913604736|4.783310657596372|105472
